delivery_id,order_date,ship_date,promised_date,delivered_date,client_id,carrier_id,warehouse_id,region_id,service_level,distance_km,shipping_cost_usd,is_late,delay_days
2055,2025-03-23,2025-03-24,2025-03-29,2025-04-02,302,102,201,5,Standard,558,75.58,1,4
2056,2025-11-19,2025-11-19,2025-11-22,2025-11-22,306,101,205,3,Standard,244,32.88,0,0
2057,2025-08-25,2025-08-26,2025-08-28,2025-08-28,307,104,201,5,Standard,24,6.73,0,0
2058,2025-08-16,2025-08-18,2025-08-20,2025-08-20,306,101,202,4,Standard,29,8.92,0,0
2059,2025-04-30,2025-04-30,2025-05-02,2025-05-02,303,101,202,3,Express,89,22.68,0,0
2060,2025-06-10,2025-06-12,2025-06-17,2025-06-17,307,103,201,5,Standard,432,59.4,0,0
2061,2025-02-10,2025-02-11,2025-02-13,2025-02-13,303,103,202,1,Express,192,36.48,0,0
2062,2025-12-02,2025-12-03,2025-12-08,2025-12-08,306,103,204,5,Standard,637,81.48,0,0
2063,2025-09-10,2025-09-11,2025-09-16,2025-09-16,301,102,202,4,Standard,568,71.46,0,0
2064,2025-10-30,2025-10-31,2025-11-02,2025-11-02,306,101,202,3,Standard,72,11.93,0,0
2065,2025-12-13,2025-12-14,2025-12-19,2025-12-19,305,103,201,2,Standard,597,75.35,0,0
2066,2025-01-17,2025-01-19,2025-01-24,2025-01-24,302,101,205,4,Standard,296,38.91,0,0
2067,2025-11-11,2025-11-12,2025-11-15,2025-11-15,301,103,205,2,Standard,183,30.72,0,0
2068,2025-05-05,2025-05-05,2025-05-10,2025-05-10,303,103,202,5,Standard,402,51.66,0,0
2069,2025-09-07,2025-09-09,2025-09-14,2025-09-19,305,101,201,5,Standard,443,61.82,1,5
2070,2025-07-18,2025-07-20,2025-07-25,2025-07-25,306,104,203,4,Standard,252,39.22,0,0
2071,2025-12-15,2025-12-16,2025-12-19,2025-12-19,302,102,205,2,Express,319,49.77,0,0
2072,2025-01-11,2025-01-11,2025-01-14,2025-01-14,301,104,204,4,Standard,165,24.81,0,0
2073,2025-11-21,2025-11-21,2025-11-26,2025-11-26,303,101,204,1,Standard,393,52.04,0,0
2074,2025-04-05,2025-04-05,2025-04-10,2025-04-10,303,104,205,1,Standard,601,75.49,0,0
2075,2025-10-21,2025-10-23,2025-10-26,2025-10-26,306,102,202,2,Standard,102,15.66,0,0
2076,2025-10-20,2025-10-21,2025-10-26,2025-10-26,301,101,203,4,Standard,558,73.29,0,0
2077,2025-05-05,2025-05-05,2025-05-10,2025-05-10,301,101,201,2,Standard,459,59.4,0,0
2078,2025-01-04,2025-01-06,2025-01-09,2025-01-09,303,104,203,3,Express,581,81.06,0,0
2079,2025-10-17,2025-10-18,2025-10-23,2025-10-24,307,101,202,2,Standard,612,81.07,1,1
2080,2025-04-29,2025-04-30,2025-05-02,2025-05-02,307,104,202,2,Express,149,28.63,0,0
2081,2025-02-09,2025-02-10,2025-02-13,2025-02-23,303,104,201,4,Standard,134,19.09,1,10
2082,2025-06-26,2025-06-26,2025-06-29,2025-07-09,307,102,205,2,Standard,198,29.35,1,10
2083,2025-11-08,2025-11-10,2025-11-13,2025-11-13,306,101,203,2,Express,542,77.75,0,0
2084,2025-09-08,2025-09-10,2025-09-13,2025-09-13,306,103,205,1,Standard,113,21.2,0,0
2085,2025-10-02,2025-10-04,2025-10-09,2025-10-09,303,105,205,3,Standard,607,81.12,0,0
2086,2025-12-20,2025-12-21,2025-12-23,2025-12-23,304,101,204,2,Standard,50,13.25,0,0
2087,2025-09-03,2025-09-03,2025-09-08,2025-09-08,305,102,201,5,Standard,389,53.33,0,0
2088,2025-10-25,2025-10-27,2025-11-01,2025-11-06,304,105,203,2,Standard,323,46.96,1,5
2089,2025-03-12,2025-03-13,2025-03-18,2025-03-18,302,102,201,4,Standard,569,72.56,0,0
2090,2025-11-17,2025-11-18,2025-11-21,2025-11-21,307,102,202,2,Standard,95,16.06,0,0
2091,2025-12-02,2025-12-04,2025-12-09,2025-12-09,302,105,201,2,Standard,373,51.22,0,0
2092,2025-01-06,2025-01-07,2025-01-10,2025-01-10,306,101,202,2,Standard,217,34.91,0,0
2093,2025-12-23,2025-12-23,2025-12-28,2025-12-28,302,102,202,2,Standard,514,66.84,0,0
2094,2025-02-22,2025-02-23,2025-02-25,2025-02-25,302,102,201,3,Express,138,27.58,0,0
2095,2025-01-25,2025-01-27,2025-01-29,2025-01-29,304,104,202,3,Standard,63,12.63,0,0
2096,2025-08-14,2025-08-14,2025-08-16,2025-08-17,304,103,204,4,Express,103,24.03,1,1
2097,2025-12-17,2025-12-18,2025-12-21,2025-12-21,301,105,201,2,Standard,80,15.42,0,0
2098,2025-01-21,2025-01-23,2025-01-25,2025-01-25,307,105,205,2,Standard,34,8.66,0,0
2099,2025-05-22,2025-05-22,2025-05-27,2025-05-27,301,104,204,5,Standard,586,73.81,0,0
2100,2025-08-03,2025-08-04,2025-08-09,2025-08-09,304,105,201,1,Standard,575,77.31,0,0
2101,2025-07-21,2025-07-23,2025-07-26,2025-07-26,304,104,202,1,Standard,161,22.82,0,0
2102,2025-07-05,2025-07-05,2025-07-10,2025-07-10,303,103,205,1,Standard,265,36.6,0,0
2103,2025-08-09,2025-08-10,2025-08-12,2025-08-19,304,103,205,2,Express,235,39.61,1,7
2104,2025-11-06,2025-11-07,2025-11-10,2025-11-10,304,104,202,2,Standard,177,26.55,0,0
2105,2025-03-02,2025-03-04,2025-03-09,2025-03-09,301,102,203,3,Standard,425,57.99,0,0
2106,2025-12-02,2025-12-04,2025-12-09,2025-12-09,305,103,202,3,Standard,532,71.94,0,0
2107,2025-01-21,2025-01-21,2025-01-26,2025-01-26,305,105,205,4,Standard,642,85.62,0,0
2108,2025-06-09,2025-06-11,2025-06-16,2025-06-16,307,105,205,1,Standard,274,37.2,0,0
2109,2025-05-03,2025-05-03,2025-05-04,2025-05-04,302,104,202,3,Express,63,17.75,0,0
2110,2025-05-14,2025-05-16,2025-05-21,2025-05-21,302,102,201,1,Standard,379,53.57,0,0
2111,2025-01-15,2025-01-17,2025-01-20,2025-01-20,303,103,204,3,Express,404,61.98,0,0
2112,2025-09-13,2025-09-15,2025-09-20,2025-09-20,303,104,205,4,Standard,279,40.81,0,0
2113,2025-04-13,2025-04-15,2025-04-20,2025-04-20,303,104,203,2,Standard,282,39.2,0,0
2114,2025-09-15,2025-09-16,2025-09-18,2025-09-18,304,104,202,1,Express,134,24.55,0,0
2115,2025-01-12,2025-01-13,2025-01-16,2025-01-16,305,105,203,1,Express,638,90.06,0,0
2116,2025-06-24,2025-06-25,2025-06-30,2025-06-30,302,105,202,4,Standard,385,52.65,0,0
2117,2025-08-17,2025-08-18,2025-08-23,2025-08-23,302,102,201,1,Standard,287,38.26,0,0
2118,2025-10-29,2025-10-31,2025-11-05,2025-11-05,301,102,204,3,Standard,297,38.96,0,0
2119,2025-11-30,2025-11-30,2025-12-02,2025-12-02,305,102,202,5,Express,166,33.57,0,0
2120,2025-06-12,2025-06-13,2025-06-16,2025-06-16,303,101,204,2,Standard,230,34.55,0,0
2121,2025-12-15,2025-12-15,2025-12-20,2025-12-21,301,105,201,1,Standard,548,73.69,1,1
2122,2025-02-10,2025-02-10,2025-02-13,2025-02-13,303,104,201,5,Express,575,78.69,0,0
2123,2025-12-03,2025-12-05,2025-12-08,2025-12-08,303,104,205,2,Express,270,42.0,0,0
2124,2025-12-14,2025-12-16,2025-12-19,2025-12-24,304,101,204,1,Standard,172,28.86,1,5
2125,2025-07-30,2025-08-01,2025-08-04,2025-08-04,307,102,202,3,Express,478,68.08,0,0
2126,2025-12-16,2025-12-16,2025-12-19,2025-12-19,303,102,202,4,Standard,119,18.95,0,0
2127,2025-01-24,2025-01-25,2025-01-26,2025-01-26,307,102,204,3,Express,69,16.43,0,0
2128,2025-09-23,2025-09-23,2025-09-26,2025-09-26,306,101,201,1,Express,500,73.14,0,0
2129,2025-02-03,2025-02-03,2025-02-06,2025-02-06,303,103,204,2,Standard,204,28.2,0,0
2130,2025-04-27,2025-04-28,2025-05-03,2025-05-03,305,102,204,1,Standard,647,84.8,0,0
2131,2025-01-18,2025-01-20,2025-01-25,2025-01-25,302,102,204,1,Standard,364,50.94,0,0
2132,2025-04-01,2025-04-02,2025-04-07,2025-04-10,306,105,202,1,Standard,501,67.82,1,3
2133,2025-11-12,2025-11-14,2025-11-19,2025-11-24,303,102,202,2,Standard,458,59.32,1,5
2134,2025-11-05,2025-11-05,2025-11-10,2025-11-10,305,101,203,2,Standard,490,65.95,0,0
2135,2025-04-26,2025-04-27,2025-05-02,2025-05-02,302,104,204,2,Standard,363,52.39,0,0
2136,2025-01-26,2025-01-26,2025-01-31,2025-01-31,305,101,205,4,Standard,626,81.11,0,0
2137,2025-03-23,2025-03-24,2025-03-29,2025-04-05,307,104,201,2,Standard,508,64.71,1,7
2138,2025-10-11,2025-10-13,2025-10-18,2025-10-18,302,105,202,5,Standard,509,68.08,0,0
2139,2025-12-29,2025-12-30,2026-01-02,2026-01-02,307,105,203,3,Express,494,68.48,0,0
2140,2025-03-09,2025-03-11,2025-03-14,2025-03-15,302,102,202,2,Standard,170,28.92,1,1
2141,2025-11-08,2025-11-10,2025-11-15,2025-11-15,303,102,203,3,Standard,584,74.01,0,0
2142,2025-11-20,2025-11-22,2025-11-27,2025-11-27,307,102,203,2,Standard,391,51.02,0,0
2143,2025-06-22,2025-06-22,2025-06-27,2025-07-04,302,101,204,3,Standard,495,67.59,1,7
2144,2025-02-28,2025-02-28,2025-03-05,2025-03-12,305,103,204,1,Standard,508,65.61,1,7
2145,2025-06-11,2025-06-13,2025-06-18,2025-06-28,302,103,201,5,Standard,336,44.21,1,10
2146,2025-07-17,2025-07-19,2025-07-22,2025-07-22,302,101,205,4,Express,413,58.94,0,0
2147,2025-07-07,2025-07-08,2025-07-09,2025-07-09,304,103,203,1,Express,51,16.29,0,0
2148,2025-03-31,2025-04-02,2025-04-07,2025-04-07,306,103,201,1,Standard,279,36.91,0,0
2149,2025-12-11,2025-12-12,2025-12-15,2025-12-15,303,104,203,3,Standard,98,18.22,0,0
2150,2025-04-19,2025-04-19,2025-04-22,2025-04-22,305,104,205,3,Standard,194,26.64,0,0
2151,2025-01-10,2025-01-12,2025-01-14,2025-01-14,303,104,202,2,Standard,77,15.98,0,0
2152,2025-03-11,2025-03-13,2025-03-16,2025-03-16,306,102,203,1,Standard,211,31.75,0,0
2153,2025-11-14,2025-11-16,2025-11-21,2025-11-21,304,105,205,4,Standard,420,53.62,0,0
2154,2025-02-07,2025-02-07,2025-02-12,2025-02-19,302,104,204,4,Standard,621,83.43,1,7
2155,2025-07-19,2025-07-20,2025-07-25,2025-07-25,306,104,203,1,Standard,548,71.97,0,0
2156,2025-08-04,2025-08-06,2025-08-09,2025-08-19,303,102,205,2,Express,321,47.74,1,10
2157,2025-07-15,2025-07-15,2025-07-18,2025-07-18,303,102,201,3,Express,597,83.46,0,0
2158,2025-03-16,2025-03-17,2025-03-19,2025-03-19,301,101,205,2,Standard,29,11.13,0,0
2159,2025-05-20,2025-05-21,2025-05-23,2025-05-23,303,104,203,5,Standard,56,9.73,0,0
2160,2025-08-26,2025-08-27,2025-09-01,2025-09-01,304,103,205,3,Standard,450,59.98,0,0
2161,2025-10-31,2025-11-01,2025-11-04,2025-11-04,304,101,204,3,Express,399,61.22,0,0
2162,2025-01-18,2025-01-18,2025-01-23,2025-01-23,303,101,201,3,Standard,366,48.81,0,0
2163,2025-01-20,2025-01-21,2025-01-24,2025-01-31,305,103,205,4,Standard,195,32.18,1,7
2164,2025-10-17,2025-10-17,2025-10-20,2025-10-20,306,102,205,3,Standard,233,32.89,0,0
2165,2025-10-31,2025-11-01,2025-11-04,2025-11-04,304,102,203,1,Standard,170,26.57,0,0
2166,2025-04-16,2025-04-18,2025-04-21,2025-04-21,304,102,201,3,Express,633,85.7,0,0
2167,2025-10-14,2025-10-15,2025-10-20,2025-10-20,307,103,205,5,Standard,293,40.64,0,0
2168,2025-06-19,2025-06-20,2025-06-25,2025-06-25,307,103,202,3,Standard,268,39.87,0,0
2169,2025-07-22,2025-07-23,2025-07-26,2025-07-26,305,105,202,5,Express,253,43.36,0,0
2170,2025-08-19,2025-08-21,2025-08-24,2025-08-24,303,105,203,2,Express,275,41.1,0,0
2171,2025-12-25,2025-12-25,2025-12-30,2025-12-30,305,102,202,2,Standard,341,46.92,0,0
2172,2025-09-02,2025-09-03,2025-09-08,2025-09-10,306,105,205,2,Standard,539,71.18,1,2
2173,2025-02-23,2025-02-24,2025-02-27,2025-02-27,301,104,202,5,Standard,182,25.53,0,0
2174,2025-09-03,2025-09-04,2025-09-09,2025-09-09,303,105,203,3,Standard,650,85.26,0,0
2175,2025-08-30,2025-08-31,2025-09-02,2025-09-02,307,102,202,5,Standard,15,5.06,0,0
2176,2025-06-05,2025-06-05,2025-06-07,2025-06-07,304,102,205,1,Standard,60,15.14,0,0
2177,2025-07-02,2025-07-03,2025-07-08,2025-07-08,301,101,202,2,Standard,477,62.24,0,0
2178,2025-09-28,2025-09-29,2025-10-04,2025-10-04,306,104,202,5,Standard,350,48.77,0,0
2179,2025-10-12,2025-10-13,2025-10-15,2025-10-15,304,105,205,1,Standard,75,13.57,0,0
2180,2025-04-07,2025-04-09,2025-04-11,2025-04-11,303,104,204,3,Standard,79,13.82,0,0
2181,2025-01-25,2025-01-27,2025-01-29,2025-02-08,302,102,202,3,Express,166,33.52,1,10
2182,2025-05-08,2025-05-08,2025-05-13,2025-05-15,302,104,203,3,Standard,421,54.77,1,2
2183,2025-12-06,2025-12-08,2025-12-13,2025-12-13,304,104,205,5,Standard,410,56.89,0,0
2184,2025-01-17,2025-01-17,2025-01-20,2025-01-30,305,102,205,3,Express,395,59.92,1,10
2185,2025-12-01,2025-12-01,2025-12-06,2025-12-06,301,104,203,4,Standard,274,37.01,0,0
2186,2025-06-13,2025-06-13,2025-06-16,2025-06-21,301,102,205,2,Express,380,59.28,1,5
2187,2025-11-09,2025-11-09,2025-11-14,2025-11-14,303,104,203,4,Standard,349,49.26,0,0
2188,2025-03-10,2025-03-11,2025-03-13,2025-03-13,305,105,202,2,Standard,21,6.33,0,0
2189,2025-02-25,2025-02-26,2025-03-01,2025-03-01,302,101,202,2,Standard,207,29.36,0,0
2190,2025-12-21,2025-12-22,2025-12-23,2025-12-27,301,104,203,4,Express,15,12.43,1,4
2191,2025-11-09,2025-11-11,2025-11-12,2025-11-12,305,103,202,3,Express,63,16.6,0,0
2192,2025-01-29,2025-01-29,2025-02-03,2025-02-03,301,102,205,2,Standard,269,40.18,0,0
2193,2025-04-21,2025-04-23,2025-04-28,2025-04-28,303,101,202,2,Standard,474,60.29,0,0
2194,2025-01-09,2025-01-10,2025-01-13,2025-01-23,301,102,202,4,Standard,140,21.56,1,10
2195,2025-07-31,2025-08-01,2025-08-04,2025-08-04,307,105,204,3,Standard,109,21.07,0,0
2196,2025-12-20,2025-12-20,2025-12-25,2025-12-25,304,103,204,3,Standard,620,83.01,0,0
2197,2025-01-26,2025-01-28,2025-02-02,2025-02-02,304,105,202,3,Standard,456,58.64,0,0
2198,2025-03-17,2025-03-19,2025-03-24,2025-03-24,303,101,202,5,Standard,618,77.4,0,0
2199,2025-06-25,2025-06-25,2025-06-30,2025-06-30,304,105,203,4,Standard,524,70.23,0,0
2200,2025-09-06,2025-09-06,2025-09-08,2025-09-09,302,104,205,2,Express,83,22.73,1,1
2201,2025-01-25,2025-01-27,2025-02-01,2025-02-01,301,104,205,5,Standard,359,51.98,0,0
2202,2025-11-11,2025-11-11,2025-11-14,2025-11-14,301,104,201,1,Express,501,69.87,0,0
2203,2025-04-26,2025-04-28,2025-05-03,2025-05-03,305,103,201,2,Standard,639,83.38,0,0
2204,2025-11-03,2025-11-04,2025-11-07,2025-11-07,303,104,201,1,Standard,150,26.43,0,0
2205,2025-05-08,2025-05-08,2025-05-13,2025-05-17,302,104,202,5,Standard,374,53.02,1,4
2206,2025-04-01,2025-04-01,2025-04-04,2025-04-04,304,103,205,3,Express,396,60.62,0,0
2207,2025-01-01,2025-01-01,2025-01-04,2025-01-04,306,102,202,5,Express,306,46.53,0,0
2208,2025-09-23,2025-09-23,2025-09-24,2025-09-24,304,105,205,5,Express,17,11.67,0,0
2209,2025-01-06,2025-01-07,2025-01-10,2025-01-17,307,105,204,3,Express,362,51.87,1,7
2210,2025-08-18,2025-08-20,2025-08-23,2025-08-23,304,105,202,3,Standard,219,30.24,0,0
2211,2025-08-01,2025-08-01,2025-08-04,2025-08-07,302,102,204,3,Express,490,68.71,1,3
2212,2025-10-18,2025-10-18,2025-10-21,2025-10-21,302,104,201,1,Express,362,54.7,0,0
2213,2025-03-10,2025-03-11,2025-03-16,2025-03-16,301,105,202,3,Standard,297,39.34,0,0
2214,2025-07-30,2025-07-31,2025-08-05,2025-08-05,302,102,205,1,Standard,600,77.41,0,0
2215,2025-12-09,2025-12-09,2025-12-12,2025-12-16,306,104,202,2,Express,308,48.94,1,4
2216,2025-02-08,2025-02-08,2025-02-13,2025-02-13,303,105,205,3,Standard,569,73.32,0,0
2217,2025-02-24,2025-02-24,2025-03-01,2025-03-01,302,101,201,5,Standard,552,74.35,0,0
2218,2025-03-22,2025-03-23,2025-03-26,2025-03-26,301,102,202,1,Standard,182,29.53,0,0
2219,2025-09-19,2025-09-21,2025-09-26,2025-09-26,306,103,205,1,Standard,450,60.26,0,0
2220,2025-07-25,2025-07-27,2025-08-01,2025-08-04,303,101,205,1,Standard,339,45.25,1,3
2221,2025-06-06,2025-06-08,2025-06-10,2025-06-10,307,101,201,2,Express,186,33.74,0,0
2222,2025-09-12,2025-09-14,2025-09-17,2025-09-17,304,104,202,5,Express,538,74.52,0,0
2223,2025-11-23,2025-11-25,2025-11-27,2025-11-30,304,104,203,3,Express,126,26.69,1,3
2224,2025-12-04,2025-12-04,2025-12-09,2025-12-11,302,105,202,1,Standard,451,61.97,1,2
2225,2025-01-09,2025-01-09,2025-01-14,2025-01-14,303,101,203,1,Standard,264,37.87,0,0
2226,2025-09-06,2025-09-07,2025-09-12,2025-09-12,305,101,201,5,Standard,634,81.76,0,0
2227,2025-11-01,2025-11-01,2025-11-04,2025-11-09,305,105,205,3,Standard,169,26.36,1,5
2228,2025-01-11,2025-01-11,2025-01-14,2025-01-16,301,104,204,2,Standard,177,28.48,1,2
2229,2025-03-24,2025-03-26,2025-03-29,2025-04-08,305,102,205,3,Standard,103,15.38,1,10
2230,2025-04-02,2025-04-04,2025-04-06,2025-04-06,303,105,202,2,Standard,6,9.33,0,0
2231,2025-08-02,2025-08-03,2025-08-04,2025-08-04,307,102,205,5,Express,68,16.52,0,0
2232,2025-08-10,2025-08-10,2025-08-12,2025-08-12,302,104,202,4,Express,186,35.38,0,0
2233,2025-09-14,2025-09-14,2025-09-17,2025-09-17,305,102,202,4,Express,422,64.04,0,0
2234,2025-11-22,2025-11-24,2025-11-27,2025-11-27,301,104,202,5,Standard,112,17.93,0,0
2235,2025-02-25,2025-02-25,2025-02-28,2025-02-28,301,102,202,1,Standard,165,24.01,0,0
2236,2025-03-20,2025-03-22,2025-03-25,2025-03-25,301,105,202,5,Standard,196,29.29,0,0
2237,2025-02-02,2025-02-02,2025-02-07,2025-02-07,305,103,201,4,Standard,498,65.72,0,0
2238,2025-08-05,2025-08-07,2025-08-12,2025-08-12,307,105,202,3,Standard,556,72.86,0,0
2239,2025-05-07,2025-05-07,2025-05-12,2025-05-12,307,105,202,1,Standard,460,63.94,0,0
2240,2025-09-15,2025-09-17,2025-09-22,2025-09-22,306,103,205,1,Standard,551,72.98,0,0
2241,2025-06-29,2025-06-30,2025-07-02,2025-07-02,306,102,201,4,Express,159,31.29,0,0
2242,2025-07-24,2025-07-24,2025-07-27,2025-07-27,305,102,205,4,Express,593,84.14,0,0
2243,2025-04-15,2025-04-15,2025-04-18,2025-04-18,303,105,205,5,Standard,171,25.58,0,0
2244,2025-12-10,2025-12-10,2025-12-13,2025-12-13,304,104,203,1,Express,598,84.93,0,0
2245,2025-11-18,2025-11-19,2025-11-24,2025-11-24,304,105,204,2,Standard,316,41.3,0,0
2246,2025-07-22,2025-07-24,2025-07-29,2025-07-29,304,105,201,1,Standard,614,79.42,0,0
2247,2025-05-11,2025-05-13,2025-05-18,2025-05-18,305,105,205,3,Standard,287,37.89,0,0
2248,2025-11-08,2025-11-09,2025-11-14,2025-11-14,307,103,201,5,Standard,253,35.09,0,0
2249,2025-11-19,2025-11-20,2025-11-25,2025-11-25,303,104,205,2,Standard,551,69.76,0,0
2250,2025-10-27,2025-10-29,2025-11-03,2025-11-03,305,103,203,1,Standard,624,78.88,0,0
2251,2025-07-21,2025-07-21,2025-07-22,2025-07-22,301,102,201,3,Express,37,13.42,0,0
2252,2025-01-21,2025-01-23,2025-01-25,2025-01-25,304,103,205,4,Standard,67,11.15,0,0
2253,2025-10-01,2025-10-03,2025-10-06,2025-10-06,307,103,205,3,Standard,231,30.72,0,0
2254,2025-04-08,2025-04-10,2025-04-15,2025-04-15,307,103,204,1,Standard,558,73.27,0,0
2255,2025-08-31,2025-09-01,2025-09-04,2025-09-04,303,105,203,1,Standard,247,32.73,0,0
2256,2025-01-07,2025-01-08,2025-01-13,2025-01-23,301,102,201,1,Standard,404,56.04,1,10
2257,2025-11-02,2025-11-04,2025-11-07,2025-11-07,303,101,203,2,Standard,104,18.83,0,0
2258,2025-08-13,2025-08-15,2025-08-20,2025-08-20,305,104,204,3,Standard,519,69.85,0,0
2259,2025-12-01,2025-12-03,2025-12-05,2025-12-05,301,104,202,5,Standard,40,7.99,0,0
2260,2025-08-07,2025-08-08,2025-08-13,2025-08-18,303,101,202,1,Standard,307,41.66,1,5
2261,2025-01-23,2025-01-24,2025-01-27,2025-01-27,304,103,203,4,Express,577,82.65,0,0
2262,2025-07-11,2025-07-12,2025-07-15,2025-07-15,302,101,204,3,Standard,134,19.78,0,0
2263,2025-08-12,2025-08-12,2025-08-14,2025-08-15,307,102,203,4,Express,187,31.55,1,1
2264,2025-06-19,2025-06-20,2025-06-23,2025-06-23,302,103,204,2,Express,269,43.27,0,0
2265,2025-06-05,2025-06-05,2025-06-10,2025-06-20,305,103,203,3,Standard,620,80.02,1,10
2266,2025-04-29,2025-04-30,2025-05-03,2025-05-03,305,103,201,2,Standard,88,19.38,0,0
2267,2025-06-28,2025-06-30,2025-07-05,2025-07-06,302,102,205,1,Standard,260,36.57,1,1
2268,2025-02-04,2025-02-05,2025-02-10,2025-02-10,306,102,202,4,Standard,479,63.45,0,0
2269,2025-10-02,2025-10-03,2025-10-08,2025-10-08,306,102,205,5,Standard,333,47.23,0,0
2270,2025-03-29,2025-03-30,2025-04-04,2025-04-05,302,103,202,5,Standard,359,46.92,1,1
2271,2025-09-15,2025-09-15,2025-09-17,2025-09-17,303,103,205,4,Standard,73,12.09,0,0
2272,2025-11-23,2025-11-24,2025-11-29,2025-11-29,301,103,205,3,Standard,463,61.28,0,0
2273,2025-07-07,2025-07-09,2025-07-14,2025-07-14,306,103,202,2,Standard,546,72.91,0,0
2274,2025-08-25,2025-08-26,2025-08-31,2025-08-31,301,105,203,3,Standard,589,76.44,0,0
2275,2025-11-05,2025-11-05,2025-11-10,2025-11-12,302,103,202,1,Standard,552,69.42,1,2
2276,2025-08-04,2025-08-04,2025-08-07,2025-08-07,301,102,202,1,Express,538,78.07,0,0
2277,2025-01-20,2025-01-20,2025-01-23,2025-01-23,305,105,205,4,Express,575,77.41,0,0
2278,2025-09-01,2025-09-02,2025-09-07,2025-09-07,302,103,205,1,Standard,328,46.47,0,0
2279,2025-08-16,2025-08-18,2025-08-20,2025-08-20,306,104,203,3,Express,222,40.2,0,0
2280,2025-09-20,2025-09-21,2025-09-24,2025-09-24,301,105,205,1,Express,369,54.83,0,0
2281,2025-05-23,2025-05-23,2025-05-28,2025-05-28,307,104,201,4,Standard,458,62.41,0,0
2282,2025-07-23,2025-07-25,2025-07-30,2025-07-30,305,103,202,1,Standard,410,53.02,0,0
2283,2025-07-12,2025-07-12,2025-07-17,2025-07-17,306,103,203,4,Standard,606,79.17,0,0
2284,2025-02-27,2025-03-01,2025-03-04,2025-03-04,301,105,205,5,Standard,238,35.02,0,0
2285,2025-12-17,2025-12-19,2025-12-24,2025-12-24,306,102,201,3,Standard,558,73.53,0,0
2286,2025-05-28,2025-05-29,2025-06-03,2025-06-03,302,104,203,3,Standard,531,71.38,0,0
2287,2025-12-10,2025-12-11,2025-12-16,2025-12-16,305,105,203,4,Standard,579,77.95,0,0
2288,2025-09-09,2025-09-11,2025-09-16,2025-09-18,303,103,205,5,Standard,535,71.65,1,2
2289,2025-02-06,2025-02-07,2025-02-10,2025-02-10,304,104,205,5,Standard,80,17.52,0,0
2290,2025-04-07,2025-04-09,2025-04-14,2025-04-14,306,104,201,5,Standard,341,48.42,0,0
2291,2025-05-15,2025-05-16,2025-05-19,2025-05-19,303,103,202,1,Standard,168,26.3,0,0
2292,2025-02-23,2025-02-24,2025-03-01,2025-03-01,301,102,201,2,Standard,519,67.33,0,0
2293,2025-02-28,2025-02-28,2025-03-05,2025-03-05,307,105,202,1,Standard,508,68.97,0,0
2294,2025-06-22,2025-06-22,2025-06-27,2025-06-27,305,101,205,1,Standard,591,77.7,0,0
2295,2025-08-16,2025-08-17,2025-08-22,2025-08-22,304,101,203,5,Standard,578,77.53,0,0
2296,2025-04-24,2025-04-26,2025-05-01,2025-05-01,307,101,203,3,Standard,556,74.23,0,0
2297,2025-01-07,2025-01-07,2025-01-09,2025-01-11,307,102,202,3,Standard,25,10.48,1,2
2298,2025-10-27,2025-10-28,2025-11-02,2025-11-12,301,102,205,1,Standard,592,79.95,1,10
2299,2025-06-11,2025-06-12,2025-06-14,2025-06-14,303,102,204,1,Standard,65,14.94,0,0
2300,2025-02-21,2025-02-22,2025-02-24,2025-02-24,307,101,201,5,Standard,67,16.32,0,0
2301,2025-08-25,2025-08-26,2025-08-29,2025-08-29,302,101,203,4,Express,548,76.74,0,0
2302,2025-03-13,2025-03-13,2025-03-18,2025-03-18,304,102,203,1,Standard,618,79.57,0,0
2303,2025-05-04,2025-05-05,2025-05-10,2025-05-17,307,101,201,5,Standard,562,72.37,1,7
2304,2025-05-30,2025-05-31,2025-06-03,2025-06-03,304,101,203,2,Express,389,56.12,0,0
2305,2025-07-02,2025-07-04,2025-07-09,2025-07-11,303,101,204,1,Standard,407,57.58,1,2
2306,2025-09-18,2025-09-19,2025-09-22,2025-09-22,302,104,202,4,Standard,167,26.31,0,0
2307,2025-11-29,2025-11-29,2025-12-02,2025-12-02,304,101,203,4,Express,307,45.9,0,0
2308,2025-05-11,2025-05-13,2025-05-16,2025-05-16,303,104,201,1,Standard,112,20.18,0,0
2309,2025-06-15,2025-06-16,2025-06-19,2025-06-22,306,103,205,2,Express,311,47.78,1,3
2310,2025-03-05,2025-03-05,2025-03-10,2025-03-10,301,105,205,2,Standard,507,69.72,0,0
2311,2025-09-07,2025-09-08,2025-09-11,2025-09-11,304,104,202,2,Express,526,76.35,0,0
